depth,step_size,truncation,reward
7,0.104088,9,138.660000
0,0.455967,10,17.610000
1,0.605337,29,19.270000
1,0.711834,4,13.940000
6,0.279279,2,73.730000
0,0.344786,18,19.540000
3,0.690039,9,112.600000
1,0.534427,18,26.100000
0,0.447292,2,20.690000
4,0.852108,18,12.210000
6,0.042905,21,114.490000
3,0.210552,13,189.810000
6,0.655490,8,60.060000
5,0.489131,21,119.000000
7,0.083882,18,166.210000
7,0.223392,10,134.340000
3,0.631682,16,64.840000
5,0.988880,30,199.850000
6,0.526283,13,125.190000
5,0.781225,12,110.900000
6,0.188767,6,124.420000
3,0.257802,9,154.780000
7,0.127077,9,152.510000
3,0.733923,30,148.300000
2,0.740975,15,45.970000
6,0.205673,23,154.450000
5,0.112613,18,169.810000
0,0.298499,17,20.210000
0,0.173362,24,22.580000
3,0.406305,21,141.680000
1,0.224380,11,177.170000
6,0.292210,6,172.460000
5,0.286307,23,76.590000
7,0.064044,11,93.780000
3,0.282013,25,171.990000
4,0.017571,11,35.220000
3,0.076774,24,178.590000
3,0.591690,14,34.310000
2,0.560173,23,73.130000
1,0.788241,17,44.810000
3,0.631149,29,15.730000
6,0.191094,19,175.930000
3,0.009683,17,30.010000
7,0.633587,19,177.450000
6,0.077893,6,56.440000
2,0.174706,16,154.870000
5,0.526363,12,69.800000
0,0.487852,22,17.580000
3,0.634732,17,163.100000
4,0.179122,20,160.310000
7,0.058780,25,173.520000
4,0.240151,15,176.360000
1,0.450229,12,44.780000
0,0.472192,18,16.400000
1,0.288855,29,134.700000
3,0.595842,26,140.310000
3,0.963932,27,66.140000
0,0.835941,9,11.380000
5,0.617455,7,79.470000
0,0.163518,14,21.040000
0,0.087884,1,22.340000
2,0.829484,18,30.460000
6,0.954581,1,86.690000
1,0.133658,28,162.910000
7,0.936765,21,43.440000
3,0.378006,5,66.310000
0,0.859526,2,10.820000
1,0.407571,26,66.470000
5,0.472800,21,64.430000
6,0.709667,26,67.430000
4,0.186572,6,115.450000
0,0.295479,18,19.560000
4,0.377976,13,71.540000
0,0.552183,2,17.440000
3,0.997712,23,90.370000
2,0.757074,29,59.160000
7,0.403294,13,98.690000
5,0.305146,20,107.920000
5,0.378109,24,121.130000
4,0.897161,30,158.520000
1,0.879875,3,38.190000
0,0.279022,11,21.370000
3,0.931735,28,161.610000
7,0.150379,1,29.020000
7,0.344157,23,114.760000
7,0.131914,24,179.550000
7,0.948456,2,49.050000
7,0.803335,16,108.940000
7,0.750659,4,73.680000
1,0.854534,24,163.330000
5,0.298118,22,120.390000
6,0.448521,15,121.680000
5,0.373670,5,93.350000
6,0.404706,5,104.120000
7,0.608916,22,77.920000
6,0.002684,23,25.360000
5,0.237731,19,160.590000
3,0.877971,18,18.230000
2,0.292589,12,85.560000
1,0.053582,2,27.630000
5,0.960487,22,148.850000
4,0.566047,27,92.950000
2,0.079641,2,29.620000
2,0.509214,22,23.840000
2,0.038777,5,30.370000
3,0.879423,5,43.620000
1,0.995857,28,182.860000
3,0.237901,8,154.100000
2,0.234110,30,121.020000
2,0.666661,21,114.360000
0,0.427183,11,19.090000
4,0.906776,16,37.040000
4,0.321791,3,108.010000
2,0.010646,8,29.630000
0,0.127311,18,20.510000
1,0.173713,6,99.020000
4,0.105772,27,177.680000
7,0.347097,6,100.840000
7,0.958941,28,79.460000
0,0.243863,29,21.730000
3,0.723018,3,143.190000
5,0.461631,21,124.420000
0,0.653946,24,14.130000
0,0.984849,27,9.590000
5,0.743199,28,87.780000
2,0.586118,3,104.940000
0,0.903989,22,10.410000
3,0.328506,25,118.650000
0,0.468914,4,18.040000
6,0.465939,30,174.570000
5,0.953833,6,37.790000
1,0.677397,18,14.900000
2,0.578122,22,154.200000
0,0.940618,16,10.190000
1,0.672875,3,84.650000
2,0.026953,13,50.560000
0,0.236925,11,22.370000
1,0.239886,18,154.100000
3,0.730939,9,61.390000
2,0.717348,21,65.220000
7,0.678389,6,163.270000
2,0.566603,17,51.790000
3,0.845782,9,102.080000
0,0.372870,2,21.120000
3,0.446535,18,173.000000
0,0.285474,6,21.370000
7,0.982387,22,29.430000
6,0.048310,19,124.460000
1,0.413902,19,57.730000
2,0.057505,15,138.290000
7,0.432886,29,192.280000
1,0.074780,17,161.230000
2,0.008941,23,31.940000
0,0.743828,14,12.220000
1,0.610706,1,102.460000
3,0.345868,9,152.590000
1,0.365234,26,82.710000
1,0.454358,6,48.480000
6,0.558228,27,63.090000
0,0.914259,6,10.460000
5,0.494646,23,169.420000
0,0.462994,1,14.520000
4,0.557848,22,105.480000
3,0.703597,21,190.810000
0,0.366013,24,21.430000
1,0.806880,14,18.350000
6,0.219959,7,114.490000
6,0.115706,26,176.330000
3,0.633722,13,79.140000
3,0.858266,23,27.510000
2,0.877473,17,161.960000
0,0.601398,8,15.190000
4,0.168678,13,157.540000
4,0.985590,3,105.820000
4,0.006794,7,22.710000
0,0.429305,13,17.360000
6,0.701605,1,16.160000
6,0.109341,6,101.630000
7,0.376245,26,163.070000
0,0.728556,28,12.600000
3,0.508464,11,23.120000
5,0.930244,6,116.390000
4,0.280147,16,136.390000
7,0.337732,21,159.480000
4,0.719787,22,113.950000
2,0.261200,24,194.050000
4,0.924161,14,168.440000
5,0.188932,1,33.490000
3,0.311854,13,56.300000
0,0.745975,18,12.500000
3,0.169706,19,150.950000
0,0.982765,14,9.460000
7,0.997491,2,169.450000
3,0.482838,5,71.380000
1,0.753987,18,11.880000
1,0.255084,24,135.130000
2,0.259687,8,148.840000
3,0.668242,11,63.630000
7,0.508535,29,74.060000
7,0.403498,20,85.920000
1,0.019755,1,22.460000
1,0.826696,22,163.220000
2,0.055965,30,190.910000
1,0.383592,22,126.170000
3,0.340584,14,192.210000
3,0.599312,7,52.050000
3,0.518567,12,133.020000
7,0.032857,24,98.420000
6,0.713380,4,76.770000
6,0.432834,5,72.530000
4,0.388240,24,131.630000
5,0.339136,20,138.010000
1,0.379735,25,46.500000
5,0.669810,18,86.800000
0,0.324384,7,19.160000
4,0.674376,8,94.160000
4,0.881193,12,163.910000
6,0.220360,18,155.190000
2,0.252076,2,79.290000
7,0.479608,18,90.320000
3,0.788124,6,11.960000
4,0.469254,2,55.470000
0,0.198945,26,22.040000
5,0.450619,9,153.800000
5,0.303574,17,65.620000
0,0.288405,22,22.460000
1,0.862373,17,137.790000
3,0.482260,12,63.800000
0,0.259469,9,20.210000
3,0.690678,13,28.020000
2,0.881036,2,11.610000
2,0.857986,11,35.920000
3,0.090444,10,139.060000
7,0.660563,20,57.310000
5,0.632446,19,104.590000
2,0.515916,7,110.360000
2,0.165748,10,173.880000
3,0.384458,23,165.780000
3,0.847498,7,76.180000
1,0.618343,23,137.470000
2,0.741558,16,199.720000
5,0.040392,20,105.490000
7,0.214722,6,110.290000
0,0.245446,6,21.380000
7,0.812198,8,14.550000
0,0.867126,11,10.830000
5,0.684534,22,166.330000
4,0.024594,24,70.230000
7,0.475742,2,55.990000
5,0.119140,30,189.620000
4,0.315578,12,89.930000
4,0.703534,17,109.080000
2,0.129532,4,78.180000
5,0.925782,15,77.840000
5,0.258897,5,166.660000
7,0.157599,24,185.960000
0,0.199748,12,20.850000
7,0.941535,2,81.050000
7,0.967617,11,150.330000
0,0.283221,18,20.470000
7,0.476226,8,158.400000
5,0.077426,26,186.090000
4,0.702643,23,90.030000
6,0.920533,19,171.130000
4,0.479503,21,47.070000
4,0.790623,2,11.160000
7,0.580863,23,132.640000
5,0.834453,18,189.830000
2,0.473839,11,108.490000
0,0.484802,27,16.470000
0,0.952125,24,9.580000
4,0.765173,16,118.610000
2,0.441575,2,37.390000
6,0.091043,25,171.310000
0,0.616583,19,15.100000
6,0.852840,5,55.720000
2,0.214201,4,139.100000
0,0.559524,1,12.620000
6,0.748175,8,82.020000
5,0.852077,13,18.720000
4,0.453258,21,129.480000
0,0.441739,16,18.520000
6,0.358406,14,145.200000
6,0.319633,23,130.660000
7,0.528872,6,85.070000
0,0.807578,27,11.920000
4,0.212625,16,112.960000
4,0.732650,24,175.150000
6,0.611248,14,110.980000
0,0.556916,2,18.560000
1,0.121966,19,168.710000
0,0.383158,6,18.990000
7,0.819544,15,136.120000
5,0.260500,16,129.920000
7,0.769544,27,41.010000
5,0.073426,21,176.290000
2,0.239705,28,138.970000
0,0.822716,6,11.330000
3,0.292373,12,84.310000
1,0.411820,17,36.490000
4,0.647912,19,95.090000
7,0.996206,19,179.890000
2,0.478491,26,56.070000
3,0.727472,3,16.740000
7,0.623403,5,117.680000
1,0.795990,26,19.080000
3,0.887589,13,164.830000
6,0.180379,26,156.600000
1,0.692114,20,14.050000
2,0.010522,25,36.040000
5,0.480819,19,38.050000
1,0.270229,28,135.960000
2,0.868548,25,109.980000
7,0.131204,26,182.610000
1,0.598859,30,24.470000
5,0.765420,13,144.220000
7,0.061833,15,124.980000
6,0.827856,24,117.240000
1,0.197194,12,156.130000
1,0.437139,19,26.130000
6,0.681982,25,75.080000
5,0.110667,12,158.260000
5,0.738731,15,108.480000
5,0.572314,14,83.820000
1,0.247483,4,88.390000
1,0.697813,29,13.710000
4,0.968935,23,186.650000
5,0.692198,21,121.960000
6,0.726239,28,180.190000
6,0.646846,29,95.460000
6,0.366029,11,124.540000
2,0.404740,8,65.950000
2,0.063557,25,186.140000
4,0.671251,12,43.890000
5,0.139533,23,181.010000
3,0.001881,9,22.300000
7,0.349837,12,75.890000
7,0.026469,5,30.010000
6,0.254144,24,165.740000
6,0.514236,14,125.760000
4,0.452295,7,67.210000
6,0.363481,8,110.620000
6,0.311309,28,127.980000
0,0.832561,25,11.410000
1,0.203338,5,138.260000
4,0.102244,23,166.470000
6,0.760767,18,59.610000
5,0.096633,27,180.700000
5,0.867049,19,27.070000
5,0.470770,25,110.200000
5,0.213169,5,149.440000
1,0.215355,6,90.680000
3,0.215230,23,163.570000
4,0.266826,5,152.440000
5,0.067316,18,155.230000
0,0.308304,22,21.220000
4,0.226089,9,167.540000
5,0.787540,18,89.560000
0,0.956564,24,9.610000
7,0.921370,9,120.700000
4,0.817045,17,105.480000
1,0.634487,14,23.310000
2,0.550844,21,196.260000
6,0.026887,21,63.510000
2,0.422493,26,141.240000
3,0.163548,30,181.540000
6,0.260690,20,162.790000
7,0.250099,17,144.760000
6,0.670442,10,68.080000
1,0.542202,26,27.670000
6,0.699721,24,92.410000
1,0.787707,9,18.080000
1,0.496520,23,156.930000
6,0.726515,3,46.430000
4,0.591141,30,17.440000
1,0.021998,28,75.150000
2,0.785277,29,21.590000
3,0.294050,24,182.200000
7,0.067679,17,149.550000
5,0.671590,27,122.590000
4,0.002994,25,25.070000
6,0.984734,27,120.850000
7,0.816936,24,143.110000
2,0.653599,21,138.160000
1,0.455301,11,34.620000
7,0.099287,12,150.780000
5,0.156707,29,182.490000
1,0.725135,10,22.300000
2,0.332896,25,171.010000
3,0.615821,18,26.170000
2,0.511572,28,115.980000
0,0.340413,6,19.820000
3,0.444393,11,157.170000
6,0.805691,26,137.240000
1,0.423361,30,79.030000
2,0.362823,12,132.690000
5,0.033463,22,84.080000
3,0.044634,19,127.820000
2,0.564798,27,30.320000
4,0.004357,30,27.840000
0,0.179195,2,22.030000
6,0.269113,27,124.680000
3,0.705424,25,80.730000
4,0.576592,12,127.320000
7,0.840812,16,122.840000
0,0.358208,14,18.870000
1,0.795971,29,49.960000
2,0.450765,29,19.880000
0,0.463335,10,16.920000
4,0.173153,28,146.890000
0,0.013851,5,21.680000
7,0.635752,19,162.510000
0,0.426247,3,15.960000
7,0.887661,30,166.810000
0,0.860620,28,10.490000
1,0.814428,29,11.360000
5,0.336362,26,136.010000
4,0.904270,19,52.520000
3,0.448819,28,107.090000
6,0.518656,1,62.700000
5,0.269320,7,133.480000
3,0.781886,4,89.610000
7,0.455466,29,47.460000
2,0.658605,22,33.330000
5,0.603700,12,74.290000
2,0.831973,2,58.410000
5,0.666966,13,65.940000
1,0.896586,20,173.530000
3,0.540338,28,73.190000
7,0.268578,14,152.950000
0,0.145009,6,24.000000
5,0.909155,9,41.030000
2,0.825012,29,140.080000
7,0.153974,27,172.410000
7,0.124616,4,58.210000
3,0.689949,20,31.360000
2,0.895617,3,198.180000
3,0.823610,23,134.000000
5,0.982548,11,132.130000
7,0.627026,29,66.390000
4,0.378801,3,38.120000
1,0.379220,15,37.890000
7,0.131043,13,161.280000
4,0.662322,5,86.200000
5,0.814299,4,37.910000
3,0.511817,18,158.200000
2,0.654743,18,13.750000
6,0.520900,3,158.730000
1,0.560517,15,96.600000
1,0.470033,6,122.780000
4,0.586506,2,46.910000
0,0.160225,3,21.590000
5,0.922095,29,79.080000
7,0.265433,7,159.170000
1,0.592093,24,160.420000
2,0.463166,6,122.050000
7,0.148180,21,183.910000
3,0.434499,18,60.290000
3,0.331490,12,167.870000
2,0.910946,26,11.570000
5,0.246814,6,109.260000
5,0.705811,1,13.850000
5,0.066637,8,76.240000
6,0.299692,11,82.330000
0,0.430198,6,19.420000
3,0.319787,21,165.340000
2,0.562146,25,136.900000
0,0.536534,28,15.740000
5,0.249461,19,136.630000
0,0.158764,13,22.500000
6,0.346965,25,105.430000
1,0.684864,11,65.120000
3,0.581366,7,184.430000
2,0.193983,12,161.690000
1,0.410053,8,30.780000
3,0.966046,11,40.300000
0,0.187266,16,22.360000
4,0.931206,23,173.840000
2,0.704563,27,38.690000
1,0.476026,13,64.530000
1,0.336964,2,110.820000
6,0.429444,30,123.220000
3,0.689146,3,28.710000
5,0.924649,13,20.270000
4,0.690406,10,94.440000
5,0.041339,7,40.150000
1,0.556828,24,50.570000
5,0.128370,2,35.400000
4,0.832534,26,47.100000
5,0.515975,14,143.940000
3,0.672000,7,31.300000
0,0.975695,27,9.590000
4,0.192137,7,157.980000
4,0.319869,5,106.190000
5,0.597021,1,47.500000
1,0.395516,21,88.180000
2,0.721848,3,40.290000
1,0.551358,20,117.560000
2,0.198457,27,173.970000
5,0.610439,4,75.560000
0,0.006212,1,20.050000
5,0.050177,15,106.240000
6,0.571126,2,49.530000
1,0.282953,19,188.470000
2,0.360910,25,184.180000
5,0.055163,21,144.400000
2,0.429951,23,141.250000
6,0.177522,29,156.820000
5,0.815712,28,100.210000
3,0.613824,8,126.370000
5,0.370128,5,80.690000
6,0.361663,13,61.800000
7,0.920638,6,55.510000
6,0.335850,7,94.010000
7,0.305083,16,184.000000
6,0.353117,14,100.790000
1,0.081394,22,184.320000
3,0.882486,7,154.130000
3,0.353738,16,143.680000
4,0.639662,10,123.600000
0,0.148208,27,21.680000
3,0.964035,14,115.330000
6,0.769394,6,151.070000
4,0.329216,11,111.600000
0,0.346557,9,20.950000
4,0.426382,28,62.080000
4,0.274784,2,56.350000
5,0.538255,24,83.140000
2,0.245196,12,130.340000
0,0.334995,13,21.370000
0,0.453495,28,18.960000
2,0.027384,1,24.050000
3,0.734096,5,107.700000
5,0.788832,18,48.510000
2,0.430042,19,123.080000
1,0.731014,21,88.370000
0,0.864475,12,11.130000
7,0.520433,15,71.720000
4,0.208890,12,159.710000
2,0.207143,4,127.910000
1,0.172326,16,174.320000
3,0.604103,21,87.580000
5,0.615391,13,60.070000
6,0.072148,23,179.390000
5,0.707988,23,136.010000
7,0.363178,23,54.190000
0,0.218186,17,20.610000
2,0.448250,24,31.780000
3,0.366048,22,127.160000
6,0.669937,22,58.350000
7,0.441532,24,126.840000
1,0.768383,2,12.670000
3,0.867863,23,43.870000
5,0.075216,15,154.970000
4,0.027619,28,84.880000
3,0.174079,9,179.490000
7,0.263414,29,180.140000
0,0.625999,18,13.990000
6,0.212631,21,154.530000
7,0.773788,20,68.460000
4,0.010646,11,29.120000
6,0.375133,30,122.240000
1,0.058158,27,177.350000
1,0.058260,29,179.780000
6,0.780547,19,70.010000
0,0.941870,28,9.850000
7,0.952859,22,125.160000
7,0.496987,16,118.590000
5,0.060374,1,26.180000
1,0.030404,8,33.060000
1,0.873158,23,10.710000
7,0.053714,14,112.170000
4,0.228622,2,50.660000
6,0.329761,8,71.400000
1,0.861331,17,10.960000
2,0.195866,11,162.610000
5,0.110028,27,168.800000
6,0.879091,30,163.600000
7,0.292117,12,140.670000
6,0.849904,26,193.780000
3,0.633021,3,49.570000
0,0.159356,26,23.660000
3,0.187219,25,162.820000
2,0.588655,19,45.050000
7,0.155630,16,186.430000
6,0.785843,10,115.200000
5,0.040048,16,84.490000
5,0.452517,15,152.540000
3,0.383414,21,189.530000
3,0.367957,11,150.120000
6,0.591501,5,97.800000
4,0.040713,10,55.360000
3,0.834976,30,49.740000
0,0.315299,19,19.420000
5,0.386601,3,134.340000
5,0.598795,5,163.900000
2,0.757344,26,107.840000
1,0.252260,9,80.990000
0,0.915608,4,10.290000
0,0.221886,3,20.650000
0,0.167252,13,20.160000
5,0.795072,3,30.590000
4,0.819601,24,61.710000
0,0.330221,8,19.650000
5,0.111376,30,167.420000
6,0.211341,11,191.860000
6,0.310291,2,47.380000
7,0.427951,8,45.160000
0,0.716791,7,12.450000
4,0.710472,28,95.820000
6,0.215283,22,152.180000
7,0.802868,18,127.910000
5,0.718766,28,32.740000
0,0.988629,27,9.400000
7,0.888172,2,20.290000
4,0.844257,14,56.560000
6,0.942593,22,96.890000
0,0.069157,19,21.480000
2,0.998742,24,137.390000
1,0.222138,20,148.020000
4,0.192483,27,168.770000
6,0.651778,6,133.920000
3,0.906841,4,20.510000
3,0.097732,2,32.390000
0,0.755756,1,10.500000
4,0.686368,17,90.580000
5,0.576253,7,40.890000
1,0.425868,30,79.050000
4,0.788478,10,128.450000
2,0.123102,28,163.230000
1,0.723877,10,124.750000
7,0.780013,29,134.720000
2,0.244652,25,113.140000
5,0.941626,7,40.940000
7,0.669789,24,21.650000
0,0.953808,24,9.800000
1,0.965523,23,38.030000
5,0.563430,25,106.860000
1,0.489904,4,174.000000
3,0.550342,8,51.640000
6,0.780734,30,96.940000
7,0.488141,19,113.780000
2,0.113825,29,175.500000
5,0.302441,16,143.030000
6,0.032976,27,105.040000
6,0.841209,23,196.920000
2,0.649686,15,54.900000
1,0.243511,9,132.530000
3,0.068333,17,158.710000
5,0.340477,19,187.040000
4,0.488203,29,116.040000
0,0.524714,12,16.840000
1,0.752968,15,15.600000
0,0.852842,15,10.660000
3,0.074161,4,40.710000
0,0.710573,15,11.820000
1,0.525198,6,19.550000
6,0.998889,10,199.420000
7,0.783080,21,168.470000
5,0.358605,6,136.150000
3,0.024732,23,78.340000
3,0.398478,1,59.930000
7,0.937335,12,200.000000
4,0.001303,5,20.990000
7,0.783588,18,167.450000
4,0.820712,15,52.150000
4,0.327843,7,127.110000
1,0.642909,19,14.430000
2,0.401854,3,21.620000
1,0.213526,30,133.770000
0,0.877506,15,10.950000
4,0.232501,22,137.890000
4,0.359401,25,166.300000
0,0.638183,18,13.460000
6,0.375741,18,139.240000
3,0.169934,5,122.460000
4,0.077724,22,184.770000
4,0.289737,19,128.770000
4,0.429107,18,89.350000
0,0.720249,10,12.570000
6,0.796093,10,100.570000
0,0.148806,2,21.390000
0,0.555604,28,16.130000
3,0.745914,1,39.540000
6,0.124863,30,180.350000
5,0.190649,9,140.100000
6,0.740990,12,106.370000
5,0.230250,6,137.690000
1,0.082304,1,26.130000
0,0.170160,15,21.630000
0,0.779109,26,12.150000
5,0.806219,15,120.300000
2,0.591584,22,142.430000
5,0.373661,3,83.510000
4,0.889263,11,17.760000
0,0.023081,22,23.180000
2,0.996437,18,31.110000
5,0.366876,14,148.850000
3,0.099360,2,32.520000
1,0.044409,9,46.500000
2,0.965851,24,98.030000
3,0.468662,13,197.340000
0,0.809336,5,11.240000
1,0.619891,27,133.490000
3,0.097111,17,168.020000
4,0.248988,8,133.710000
0,0.102451,13,23.800000
1,0.889954,28,10.550000
3,0.662659,13,104.020000
6,0.178568,13,164.340000
4,0.233874,2,72.280000
6,0.904617,9,108.590000
7,0.806761,30,56.800000
4,0.884717,2,48.440000
7,0.266547,1,43.500000
2,0.836285,3,41.620000
6,0.213680,26,152.100000
5,0.221879,13,107.860000
3,0.858556,29,85.770000
2,0.287266,16,90.420000
3,0.082419,17,173.360000
5,0.853842,8,58.310000
1,0.776020,14,12.080000
7,0.335487,12,142.760000
3,0.764639,4,18.420000
7,0.895315,13,99.580000
6,0.062573,29,179.460000
3,0.538127,12,52.330000
3,0.043041,26,165.580000
4,0.545488,16,35.570000
2,0.823325,11,76.410000
6,0.051007,5,38.330000
7,0.739762,11,66.260000
5,0.741315,18,132.570000
2,0.291315,11,143.760000
7,0.953436,23,52.090000
6,0.152506,30,148.500000
1,0.285344,9,66.540000
7,0.618781,6,54.690000
5,0.423425,22,89.920000
4,0.545408,28,116.360000
5,0.474989,8,137.670000
4,0.694280,9,80.200000
1,0.843137,8,56.580000
6,0.906306,24,55.690000
5,0.792395,26,57.920000
5,0.644811,8,145.420000
2,0.922892,2,20.590000
4,0.365559,22,140.240000
5,0.455665,5,90.910000
4,0.301547,29,128.480000
7,0.068840,30,180.400000
4,0.547088,11,47.980000
5,0.916781,4,121.090000
2,0.222847,2,48.750000
1,0.639837,15,154.100000
7,0.567900,8,19.120000
2,0.021655,22,62.130000
4,0.978944,10,185.340000
2,0.284614,16,62.590000
3,0.538134,25,172.910000
7,0.100967,13,186.120000
3,0.198189,25,192.660000
4,0.972493,13,29.400000
1,0.406773,9,103.190000
2,0.545853,19,146.960000
2,0.719227,30,90.620000
0,0.647950,8,14.140000
7,0.739571,16,152.350000
3,0.084400,23,179.990000
4,0.684803,12,74.910000
2,0.804194,22,155.690000
0,0.280158,6,20.640000
4,0.046748,19,129.910000
2,0.737479,20,156.620000
7,0.469749,1,44.550000
2,0.851633,11,46.590000
5,0.663764,30,43.970000
3,0.446990,14,124.960000
4,0.684975,17,64.610000
7,0.983202,26,181.990000
2,0.554199,9,17.030000
6,0.232192,1,36.040000
5,0.353644,7,127.510000
3,0.421713,28,37.530000
1,0.860743,9,87.760000
2,0.734812,3,34.370000
6,0.074466,8,83.080000
3,0.883038,1,16.390000
3,0.001263,24,22.870000
3,0.836690,16,166.760000
2,0.518437,7,42.830000
6,0.233899,14,158.330000
6,0.262710,2,46.990000
3,0.738553,2,117.320000
5,0.560706,4,71.150000
3,0.857809,10,69.900000
4,0.120452,11,157.370000
5,0.415147,18,96.510000
4,0.520432,27,93.510000
1,0.688175,15,44.260000
6,0.062495,7,59.110000
2,0.979698,17,18.840000
0,0.148876,25,21.150000
0,0.693325,11,13.160000
3,0.196585,30,136.910000
7,0.120049,3,45.370000
2,0.068628,14,162.280000
7,0.583980,21,120.480000
3,0.589544,13,67.340000
7,0.426944,2,94.620000
5,0.245505,7,157.640000
0,0.644300,7,13.090000
7,0.340575,24,178.270000
3,0.488587,19,47.270000
3,0.643746,9,55.310000
7,0.737858,12,146.840000
7,0.605483,14,103.600000
7,0.853389,24,50.310000
1,0.195876,21,128.170000
3,0.167530,24,179.280000
2,0.768043,3,37.920000
5,0.947792,25,52.630000
1,0.876276,8,69.790000
2,0.320616,23,88.330000
5,0.205712,5,131.480000
2,0.547641,6,139.350000
2,0.282938,9,188.660000
2,0.820663,18,60.210000
4,0.441840,1,55.250000
7,0.743823,11,15.500000
4,0.117454,15,169.410000
5,0.864336,8,74.780000
0,0.426524,4,18.790000
5,0.923166,12,66.020000
7,0.681962,11,59.610000
7,0.197374,4,134.250000
7,0.249295,9,181.510000
1,0.271529,10,56.670000
5,0.088652,16,152.610000
6,0.036691,18,82.940000
5,0.320387,8,132.630000
2,0.890554,12,12.150000
3,0.666109,3,46.150000
6,0.543123,29,171.930000
7,0.537129,14,105.230000
0,0.940439,9,9.940000
0,0.220895,25,21.310000
6,0.187303,11,178.590000
5,0.932089,8,194.790000
5,0.497430,15,49.670000
2,0.687919,29,95.490000
4,0.603236,30,39.920000
1,0.003072,13,22.660000
4,0.030012,10,36.050000
0,0.594160,30,14.040000
0,0.901514,3,10.010000
4,0.218202,12,166.170000
4,0.649493,9,181.990000
7,0.607962,29,117.310000
5,0.019555,18,45.580000
4,0.169095,15,168.650000
6,0.559029,12,149.370000
5,0.643514,13,68.520000
4,0.168770,20,162.290000
2,0.077811,25,182.210000
7,0.970023,20,88.130000
2,0.300892,25,168.800000
6,0.193411,12,184.670000
5,0.564732,19,115.530000
5,0.840993,9,164.750000
0,0.636502,30,13.830000
1,0.839408,9,40.380000
7,0.205677,14,119.040000
2,0.763604,15,189.930000
7,0.024668,24,68.900000
3,0.398909,25,88.010000
1,0.344216,20,171.320000
4,0.395029,19,86.950000
1,0.646502,3,58.250000
1,0.864271,18,10.580000
7,0.741940,14,120.610000
6,0.589388,26,166.930000
4,0.470210,6,139.760000
6,0.585938,18,143.440000
0,0.146619,7,19.780000
5,0.796779,5,75.130000
3,0.323923,18,180.910000
1,0.723826,10,12.410000
6,0.822857,10,69.360000
5,0.476819,19,58.670000
5,0.818493,21,150.580000
4,0.817787,26,42.980000
4,0.751202,5,61.160000
7,0.770401,11,26.510000
1,0.983723,27,41.820000
3,0.230283,17,123.690000
2,0.206659,6,177.480000
7,0.484279,18,68.750000
0,0.829587,19,11.130000
7,0.556669,11,166.190000
6,0.156193,19,182.190000
1,0.967273,11,73.890000
5,0.321470,28,130.210000
6,0.274161,6,149.780000
0,0.664339,4,14.360000
2,0.749199,14,101.190000
4,0.103703,30,183.660000
3,0.833576,14,30.070000
2,0.136115,22,183.870000
5,0.384100,10,97.810000
2,0.195315,30,178.570000
4,0.906849,29,121.260000
6,0.864709,22,102.250000
3,0.167756,17,192.440000
7,0.408803,22,95.350000
0,0.480884,13,18.870000
2,0.989239,7,154.330000
3,0.077043,19,185.100000
5,0.974488,30,154.810000
0,0.848546,24,10.620000
3,0.923595,12,54.120000
6,0.360582,19,124.220000
5,0.410424,4,67.020000
4,0.488526,17,69.470000
7,0.630732,16,137.610000
2,0.359923,21,71.440000
1,0.639662,18,15.890000
2,0.430362,5,28.130000
5,0.396889,22,167.540000
6,0.775335,1,46.050000
6,0.734216,7,12.160000
3,0.983693,28,47.190000
1,0.489817,7,54.960000
5,0.049613,11,62.380000
7,0.926450,29,169.680000
6,0.624950,4,120.630000
1,0.170387,8,148.400000
0,0.093941,29,21.990000
3,0.988402,24,42.580000
6,0.122373,18,182.030000
5,0.295586,18,167.760000
5,0.458888,18,122.660000
1,0.924775,5,9.860000
7,0.127487,8,142.970000
2,0.681512,5,73.610000
3,0.088577,8,106.950000
3,0.131801,23,147.640000
5,0.961165,12,50.580000
6,0.952349,17,158.860000
0,0.449089,23,17.700000
0,0.806986,8,11.440000
5,0.840498,21,140.480000
5,0.308902,23,189.790000
5,0.774577,24,72.760000
1,0.253946,17,110.080000
5,0.218193,1,39.300000
7,0.928330,17,197.450000
1,0.806328,28,12.010000
1,0.844905,1,42.510000
4,0.239366,15,132.740000
7,0.787669,2,19.540000
4,0.437229,6,82.840000
0,0.499525,21,17.090000
4,0.040588,7,37.760000
6,0.662237,11,146.170000
3,0.407251,4,42.070000
0,0.306653,18,20.310000
3,0.625307,19,28.560000
1,0.673185,23,13.260000
5,0.311115,29,158.820000
3,0.055693,7,48.210000
4,0.288710,1,35.010000
7,0.661072,14,166.050000
6,0.083250,30,187.810000
6,0.320539,4,111.110000
5,0.991817,21,18.830000
6,0.531543,23,88.240000
4,0.405640,27,97.520000
6,0.596348,8,65.500000
0,0.677819,2,13.800000
1,0.941194,24,27.290000
7,0.596165,24,116.960000
1,0.868598,2,10.800000
7,0.305427,24,114.130000
1,0.358753,2,39.160000
1,0.003229,6,25.740000
2,0.730519,17,43.000000
3,0.956892,4,97.870000
2,0.526876,9,57.950000
6,0.742614,17,135.460000
6,0.397206,16,88.340000
3,0.338324,1,48.610000
3,0.562531,7,77.910000
7,0.405622,12,142.660000
2,0.409516,20,182.750000
4,0.351261,3,75.770000
7,0.654117,9,41.540000
1,0.879516,20,10.280000
